what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544527929650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544527930406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1544527936544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544527937827
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544527939017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544527959771
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1544527960717
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544527960737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544527961028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544527961067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544527975355
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544527975757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544527976129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544527976763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1544527978356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1544527978836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1544527979395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1544527980328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1544527980897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1544527981472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544527982856
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544527983245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544527983590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544527986710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1544527998401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544527999746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528000583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528003043
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1544528003859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528003879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528004207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528004209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528012125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528016397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528017712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528038999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528073338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528080646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528118190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528273590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528283831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1544528299629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544528305890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528306423
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528307084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528307394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528308121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1544528314269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528315275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544528317024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528317606
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528318877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528319243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528319902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1544528325189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544528332721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528333050
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528333276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528333607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528334413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528337857
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1544528339123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528339153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528339444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528339485
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544528346161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528348968
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528349211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528349552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528350256
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544528355433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1544528358043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544528364497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528364890
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528365292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528365599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528366310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1544528370629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544528371793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528372217
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528372700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528373002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528373754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544528380366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528381031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528383829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528409101
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528410348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528410649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528411391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528412662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528465541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528466515
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1544528467754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528467778
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528468070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528468111
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544528486885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544528489426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528489709
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528490028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528490330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528493496
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544528495186
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544528497094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528576479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528626989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528633463
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528634107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528634409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528635249
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544528639758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528641801
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528642091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528642391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528643167
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544528645963
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1544528647556
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544528650343
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528671195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528671495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528672260
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528674748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528675053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528675768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528679833
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1544528680810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528680832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528681134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528681174
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1544528687637
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544528688080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528690663
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528690875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528691184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528694289
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544528694448
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528705549
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528706795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528707099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528707828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1544528720125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528721052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528821253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528846790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528856420
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528858219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528858524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528859323
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544528862285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544528865235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544528865360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528865558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528867092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528934149
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544528934303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528948749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528960596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528968135
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528968618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528968928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528969693
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544528972119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528976071
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544528976298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528976605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528977390
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544528979636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544528985116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528989092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544528991836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1544528992428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1544528996528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1544529016844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529090504
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544529090794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529091139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529091869
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544529094431
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544529096138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529104807
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1544529105753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529105775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529106083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529106113
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544529111318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529113701
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544529113898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529114222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529117300
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544529118463
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544529119903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529121847
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544529122058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529122355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529123082
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544529124355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1544529126976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529127211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529128674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529149604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529152933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529155402
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1544529156210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529156231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529156523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529156561
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544529161992
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529164247
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544529164682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529165025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529168189
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544529168471
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544529171813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529174661
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544529175163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529175476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529176236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529178260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529178394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529184172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529209788
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544529210011
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544529211753
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.editor",1544529213015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529226950
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1544529227130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529227458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529228266
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1544529229441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1544529232785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1544529234847
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1544529236058
